run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	read_count	fastq_bytes	fastq_ftp	submitted_ftp	sra_bytes	sra_ftp	sample_alias	sample_title	bam_ftp
ERR688537	SAMEA3136650	ERX633538	PRJEB7774	408170	human gut metagenome	29365450	2570758013;2613698319	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688537/ERR688537_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688537/ERR688537_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688537/31416_SZAXPI022055-140.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688537/31416_SZAXPI022055-140.clean.pair.rmhost.2.fq.gz	4494281961	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688537	31416	Stool sample from controls	
ERR688538	SAMEA3136691	ERX633539	PRJEB7774	408170	human gut metagenome	33467260	2860329600;2952200608	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688538/ERR688538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688538/ERR688538_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688538/31424_SZAXPI021925-43.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688538/31424_SZAXPI021925-43.clean.pair.rmhost.2.fq.gz	5055293162	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688538	31424	Stool sample from advanced adenoma	
ERR688542	SAMEA3136706	ERX633543	PRJEB7774	408170	human gut metagenome	33080606	2706504105;2865653823	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688542/ERR688542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688542/ERR688542_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688542/31449_SZAXPI021940-123.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688542/31449_SZAXPI021940-123.clean.pair.rmhost.2.fq.gz	4804012454	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688542	31449	Stool sample from advanced adenoma	
ERR688543	SAMEA3136668	ERX633544	PRJEB7774	408170	human gut metagenome	19512735	1752833756;1752372354	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688543/ERR688543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688543/ERR688543_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688543/31450_SZAXPI021674-45.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688543/31450_SZAXPI021674-45.clean.pair.rmhost.2.fq.gz	3037028175	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688543	31450	Stool sample from controls	
ERR688549	SAMEA3136692	ERX633550	PRJEB7774	408170	human gut metagenome	39170675	3405996653;3480315329	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688549/ERR688549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688549/ERR688549_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688549/31501_SZAXPI021927-47.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688549/31501_SZAXPI021927-47.clean.pair.rmhost.2.fq.gz	5978009459	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688549	31501	Stool sample from advanced adenoma	
ERR688554	SAMEA3136635	ERX633555	PRJEB7774	408170	human gut metagenome	27144355	2265907922;2220303701	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688554/ERR688554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688554/ERR688554_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688554/31557_SZAXPI021966-87.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688554/31557_SZAXPI021966-87.clean.pair.rmhost.2.fq.gz	3878231094	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688554	31557	Stool sample from controls	
ERR688557	SAMEA3136679	ERX633558	PRJEB7774	408170	human gut metagenome	21517664	1842493641;1895327710	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688557/ERR688557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688557/ERR688557_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688557/31637_SZAXPI022082-24.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688557/31637_SZAXPI022082-24.clean.pair.rmhost.2.fq.gz	3238259129	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688557	31637	Stool sample from controls	
ERR688560	SAMEA3136722	ERX633561	PRJEB7774	408170	human gut metagenome	29190565	2483108329;2562626960	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688560/ERR688560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688560/ERR688560_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688560/31705_SZAXPI021926-45.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688560/31705_SZAXPI021926-45.clean.pair.rmhost.2.fq.gz	4405188099	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688560	31705	Stool sample from advanced adenoma	
ERR688566	SAMEA3136623	ERX633567	PRJEB7774	408170	human gut metagenome	19453783	1622204380;1659059223	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688566/ERR688566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688566/ERR688566_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688566/31766_SZAXPI021955-26.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688566/31766_SZAXPI021955-26.clean.pair.rmhost.2.fq.gz	2839268113	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688566	31766	Stool sample from controls	
ERR688570	SAMEA3136734	ERX633571	PRJEB7774	408170	human gut metagenome	22124801	1909371248;1951438784	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688570/ERR688570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688570/ERR688570_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688570/31868_SZAXPI021666-33.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688570/31868_SZAXPI021666-33.clean.pair.rmhost.2.fq.gz	3348265008	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688570	31868	Stool sample from carcinoma	
ERR688572	SAMEA3136750	ERX633573	PRJEB7774	408170	human gut metagenome	32431127	2832734290;2916945816	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688572/ERR688572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688572/ERR688572_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688572/31871_SZAXPI021652-111.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688572/31871_SZAXPI021652-111.clean.pair.rmhost.2.fq.gz	4989826766	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688572	31871	Stool sample from carcinoma	
ERR688576	SAMEA3136752	ERX633577	PRJEB7774	408170	human gut metagenome	29991991	2642184887;2729141379	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688576/ERR688576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688576/ERR688576_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688576/31875_SZAXPI021654-123.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688576/31875_SZAXPI021654-123.clean.pair.rmhost.2.fq.gz	4648427418	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688576	31875	Stool sample from carcinoma	
ERR688577	SAMEA3136740	ERX633578	PRJEB7774	408170	human gut metagenome	28686450	2430006013;2492016809	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688577/ERR688577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688577/ERR688577_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688577/31876_SZAXPI021641-62.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688577/31876_SZAXPI021641-62.clean.pair.rmhost.2.fq.gz	4282862334	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688577	31876	Stool sample from carcinoma	
ERR688578	SAMEA3136731	ERX633579	PRJEB7774	408170	human gut metagenome	27061552	2321244185;2369084743	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688578/ERR688578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688578/ERR688578_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688578/31877_SZAXPI021633-26.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688578/31877_SZAXPI021633-26.clean.pair.rmhost.2.fq.gz	4085105273	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688578	31877	Stool sample from carcinoma	
ERR688579	SAMEA3136729	ERX633580	PRJEB7774	408170	human gut metagenome	25170549	2168346122;2295578329	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688579/ERR688579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688579/ERR688579_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688579/31878_SZAXPI021664-24.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688579/31878_SZAXPI021664-24.clean.pair.rmhost.2.fq.gz	3893780542	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688579	31878	Stool sample from carcinoma	
ERR688581	SAMEA3136761	ERX633582	PRJEB7774	408170	human gut metagenome	30717938	2464725286;2572709618	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688581/ERR688581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688581/ERR688581_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688581/31880_SZAXPI021715-16.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688581/31880_SZAXPI021715-16.clean.pair.rmhost.2.fq.gz	4370750264	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688581	31880	Stool sample from carcinoma	
ERR688585	SAMEA3136696	ERX633586	PRJEB7774	408170	human gut metagenome	23642060	1986105517;2043980412	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688585/ERR688585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688585/ERR688585_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688585/530026_SZAXPI021930-88.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688585/530026_SZAXPI021930-88.clean.pair.rmhost.2.fq.gz	3478030296	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688585	530026	Stool sample from advanced adenoma	
ERR688586	SAMEA3136705	ERX633587	PRJEB7774	408170	human gut metagenome	25396770	2134634766;2194033757	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688586/ERR688586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688586/ERR688586_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688586/530028_SZAXPI021939-113.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688586/530028_SZAXPI021939-113.clean.pair.rmhost.2.fq.gz	3740451498	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688586	530028	Stool sample from advanced adenoma	
ERR688593	SAMEA3136675	ERX633594	PRJEB7774	408170	human gut metagenome	21987677	1848089119;1908453572	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688593/ERR688593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688593/ERR688593_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688593/530055_SZAXPI022078-93.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688593/530055_SZAXPI022078-93.clean.pair.rmhost.2.fq.gz	3255398993	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688593	530055	Stool sample from controls	
ERR688596	SAMEA3136651	ERX633597	PRJEB7774	408170	human gut metagenome	28090317	2364328669;2455796531	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688596/ERR688596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688596/ERR688596_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688596/530119_SZAXPI022056-142.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688596/530119_SZAXPI022056-142.clean.pair.rmhost.2.fq.gz	4185985698	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688596	530119	Stool sample from controls	
ERR688603	SAMEA3136631	ERX633604	PRJEB7774	408170	human gut metagenome	24780764	2053865633;2117300970	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688603/ERR688603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688603/ERR688603_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688603/530177_SZAXPI021962-45.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688603/530177_SZAXPI021962-45.clean.pair.rmhost.2.fq.gz	3604433279	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688603	530177	Stool sample from controls	
ERR688604	SAMEA3136683	ERX633605	PRJEB7774	408170	human gut metagenome	26145505	2091917657;2191918240	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688604/ERR688604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688604/ERR688604_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688604/530185_SZAXPI021722-32.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688604/530185_SZAXPI021722-32.clean.pair.rmhost.2.fq.gz	3735278568	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688604	530185	Stool sample from advanced adenoma	
ERR688605	SAMEA3136666	ERX633606	PRJEB7774	408170	human gut metagenome	20578474	1664652584;1720522543	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688605/ERR688605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688605/ERR688605_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688605/530215_SZAXPI022070-39.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688605/530215_SZAXPI022070-39.clean.pair.rmhost.2.fq.gz	2945763628	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688605	530215	Stool sample from controls	
ERR688607	SAMEA3136649	ERX633608	PRJEB7774	408170	human gut metagenome	19278860	1631464772;1685156284	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688607/ERR688607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688607/ERR688607_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688607/530251_SZAXPI022054-136.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688607/530251_SZAXPI022054-136.clean.pair.rmhost.2.fq.gz	2866597954	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688607	530251	Stool sample from controls	
ERR688609	SAMEA3136709	ERX633610	PRJEB7774	408170	human gut metagenome	15513169	1304915303;1327290651	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688609/ERR688609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688609/ERR688609_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688609/530262_SZAXPI021943-136.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688609/530262_SZAXPI021943-136.clean.pair.rmhost.2.fq.gz	2272749231	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688609	530262	Stool sample from advanced adenoma	
ERR688610	SAMEA3136642	ERX633611	PRJEB7774	408170	human gut metagenome	28554120	2370212473;2360322364	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688610/ERR688610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688610/ERR688610_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688610/530295_SZAXPI022047-102.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688610/530295_SZAXPI022047-102.clean.pair.rmhost.2.fq.gz	4107034179	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688610	530295	Stool sample from controls	
ERR688617	SAMEA3136643	ERX633618	PRJEB7774	408170	human gut metagenome	20561125	1715703228;1770564520	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688617/ERR688617_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688617/ERR688617_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688617/530368_SZAXPI022048-108.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688617/530368_SZAXPI022048-108.clean.pair.rmhost.2.fq.gz	3014766666	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688617	530368	Stool sample from controls	
ERR688619	SAMEA3136641	ERX633620	PRJEB7774	408170	human gut metagenome	32723661	2810093649;2909976174	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688619/ERR688619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688619/ERR688619_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688619/530394_SZAXPI022046-95.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688619/530394_SZAXPI022046-95.clean.pair.rmhost.2.fq.gz	4965014793	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688619	530394	Stool sample from controls	
ERR688622	SAMEA3136637	ERX633623	PRJEB7774	408170	human gut metagenome	24583040	2132316467;2161519029	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688622/ERR688622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688622/ERR688622_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688622/530444_SZAXPI022087-89.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688622/530444_SZAXPI022087-89.clean.pair.rmhost.2.fq.gz	3742889282	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688622	530444	Stool sample from controls	
ERR688632	SAMEA3136723	ERX633633	PRJEB7774	408170	human gut metagenome	30084053	2524970381;2583375375	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688632/ERR688632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688632/ERR688632_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688632/530840_SZAXPI021934-94.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688632/530840_SZAXPI021934-94.clean.pair.rmhost.2.fq.gz	4427605721	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688632	530840	Stool sample from advanced adenoma	
ERR688638	SAMEA3136768	ERX633639	PRJEB7774	408170	human gut metagenome	36858391	3229893570;3325113523	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688638/ERR688638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688638/ERR688638_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688638/531274_SZAXPI021719-23.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688638/531274_SZAXPI021719-23.clean.pair.rmhost.2.fq.gz	5695188293	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688638	531274	Stool sample from carcinoma	
ERR688640	SAMEA3136730	ERX633641	PRJEB7774	408170	human gut metagenome	28651553	2457874816;2513269972	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688640/ERR688640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688640/ERR688640_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688640/531281_SZAXPI021665-25.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688640/531281_SZAXPI021665-25.clean.pair.rmhost.2.fq.gz	4307479714	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688640	531281	Stool sample from carcinoma	
ERR688645	SAMEA3136681	ERX633646	PRJEB7774	408170	human gut metagenome	31902304	2760323644;2855589867	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688645/ERR688645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688645/ERR688645_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688645/531403_SZAXPI021720-26.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688645/531403_SZAXPI021720-26.clean.pair.rmhost.2.fq.gz	4877356513	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688645	531403	Stool sample from advanced adenoma	
ERR688647	SAMEA3136741	ERX633648	PRJEB7774	408170	human gut metagenome	26712989	2293623617;2382748121	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688647/ERR688647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688647/ERR688647_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688647/531416_SZAXPI021642-84.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688647/531416_SZAXPI021642-84.clean.pair.rmhost.2.fq.gz	4055220133	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688647	531416	Stool sample from carcinoma	
ERR688648	SAMEA3136647	ERX633649	PRJEB7774	408170	human gut metagenome	23309322	2057955811;2117737484	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688648/ERR688648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688648/ERR688648_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688648/531424_SZAXPI021673-123.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688648/531424_SZAXPI021673-123.clean.pair.rmhost.2.fq.gz	3594460707	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688648	531424	Stool sample from controls	
ERR688651	SAMEA3136736	ERX633652	PRJEB7774	408170	human gut metagenome	21302038	1797465954;1834464756	ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688651/ERR688651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR688/ERR688651/ERR688651_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688651/531775_SZAXPI021637-37.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR688/ERR688651/531775_SZAXPI021637-37.clean.pair.rmhost.2.fq.gz	3143776496	ftp.sra.ebi.ac.uk/vol1/err/ERR688/ERR688651	531775	Stool sample from carcinoma	
ERR710416	SAMEA3178942	ERX654638	PRJEB7774	408170	human gut metagenome	659658	59703067	ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710416/ERR710416.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710416/532305_RSZAXPI000655-22.clean.single.rmhost.fq.gz	57579619	ftp.sra.ebi.ac.uk/vol1/err/ERR710/ERR710416	532305	Stool sample from advanced adenoma	
ERR710418	SAMEA3178937	ERX654640	PRJEB7774	408170	human gut metagenome	529613	46659542	ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710418/ERR710418.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710418/532779_RSZAXPI000650-17.clean.single.rmhost.fq.gz	45311768	ftp.sra.ebi.ac.uk/vol1/err/ERR710/ERR710418	532779	Stool sample from controls	
ERR710424	SAMEA3178944	ERX654646	PRJEB7774	408170	human gut metagenome	24210213	1974440437;2046211578	ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710424/ERR710424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710424/ERR710424_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710424/531663_RSZAXPI000657-24.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710424/531663_RSZAXPI000657-24.clean.pair.rmhost.2.fq.gz	3487447844	ftp.sra.ebi.ac.uk/vol1/err/ERR710/ERR710424	531663	Stool sample from advanced adenoma	
ERR710427	SAMEA3178937	ERX654649	PRJEB7774	408170	human gut metagenome	27127751	2222504217;2294592267	ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710427/ERR710427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710427/ERR710427_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710427/532779_RSZAXPI000650-17.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710427/532779_RSZAXPI000650-17.clean.pair.rmhost.2.fq.gz	3897860962	ftp.sra.ebi.ac.uk/vol1/err/ERR710/ERR710427	532779	Stool sample from controls	
ERR710428	SAMEA3178938	ERX654650	PRJEB7774	408170	human gut metagenome	25133862	2043977762;2116482817	ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710428/ERR710428_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR710/ERR710428/ERR710428_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710428/532796_RSZAXPI000651-18.clean.pair.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR710/ERR710428/532796_RSZAXPI000651-18.clean.pair.rmhost.2.fq.gz	3598244105	ftp.sra.ebi.ac.uk/vol1/err/ERR710/ERR710428	532796	Stool sample from controls	
