run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	read_count	fastq_bytes	fastq_ftp	submitted_ftp	sra_bytes	sra_ftp	sample_alias	sample_title	bam_ftp
ERR1776828	SAMEA39966418	ERX1841821	PRJEB18780	1879010	Bacillota bacterium	18685	2249022;2720850	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776828/ERR1776828_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776828/ERR1776828_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776828/S42_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776828/S42_a_16S_R2.fastq.gz	5878506	ftp.sra.ebi.ac.uk/vol1/err/ERR177/008/ERR1776828	S42_a_16S	CICRA	
ERR1776778	SAMEA39923668	ERX1841771	PRJEB18780	1879010	Bacillota bacterium	44621	4872926;6234927	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776778/ERR1776778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776778/ERR1776778_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776778/S21_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776778/S21_a_16S_R2.fastq.gz	13887176	ftp.sra.ebi.ac.uk/vol1/err/ERR177/008/ERR1776778	S21_a_16S	CICRA	
ERR1776829	SAMEA39967168	ERX1841822	PRJEB18780	1879010	Bacillota bacterium	36469	3939736;4566330	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776829/ERR1776829_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776829/ERR1776829_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776829/S42_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776829/S42_b_16S_R2.fastq.gz	10399685	ftp.sra.ebi.ac.uk/vol1/err/ERR177/009/ERR1776829	S42_b_16S	CICRA	
ERR1776832	SAMEA39970168	ERX1841825	PRJEB18780	1879010	Bacillota bacterium	14102	1826186;2042439	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776832/ERR1776832_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776832/ERR1776832_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776832/S43_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776832/S43_c_16S_R2.fastq.gz	4336863	ftp.sra.ebi.ac.uk/vol1/err/ERR177/002/ERR1776832	S43_c_16S	CICRA	
ERR1776789	SAMEA39932668	ERX1841782	PRJEB18780	1879010	Bacillota bacterium	48361	5615427;6199343	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776789/ERR1776789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776789/ERR1776789_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776789/S26_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776789/S26_b_16S_R2.fastq.gz	13989355	ftp.sra.ebi.ac.uk/vol1/err/ERR177/009/ERR1776789	S26_b_16S	CICRA	
ERR1776834	SAMEA39971668	ERX1841827	PRJEB18780	1879010	Bacillota bacterium	14398	1668927;1842376	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776834/ERR1776834_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776834/ERR1776834_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776834/S44_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776834/S44_b_16S_R2.fastq.gz	4240378	ftp.sra.ebi.ac.uk/vol1/err/ERR177/004/ERR1776834	S44_b_16S	CICRA	
ERR1776791	SAMEA39934918	ERX1841784	PRJEB18780	1879010	Bacillota bacterium	55361	6319770;6646066	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776791/ERR1776791_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776791/ERR1776791_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776791/S27_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776791/S27_b_16S_R2.fastq.gz	16258109	ftp.sra.ebi.ac.uk/vol1/err/ERR177/001/ERR1776791	S27_b_16S	CICRA	
ERR1776794	SAMEA39937918	ERX1841787	PRJEB18780	1879010	Bacillota bacterium	31183	3948936;4415986	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776794/ERR1776794_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776794/ERR1776794_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776794/S28_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776794/S28_c_16S_R2.fastq.gz	9679347	ftp.sra.ebi.ac.uk/vol1/err/ERR177/004/ERR1776794	S28_c_16S	CICRA	
ERR1776843	SAMEA39980668	ERX1841836	PRJEB18780	1879010	Bacillota bacterium	74244	8066016;9858220	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776843/ERR1776843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776843/ERR1776843_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776843/S48_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776843/S48_a_16S_R2.fastq.gz	22719826	ftp.sra.ebi.ac.uk/vol1/err/ERR177/003/ERR1776843	S48_a_16S	CICRA	
ERR1776844	SAMEA39982168	ERX1841837	PRJEB18780	1879010	Bacillota bacterium	144684	14101193;16853717	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776844/ERR1776844_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/004/ERR1776844/ERR1776844_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776844/S48_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776844/S48_b_16S_R2.fastq.gz	40319330	ftp.sra.ebi.ac.uk/vol1/err/ERR177/004/ERR1776844	S48_b_16S	CICRA	
ERR1776857	SAMEA39992668	ERX1841850	PRJEB18780	1879010	Bacillota bacterium	3993	507134;604089	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776857/ERR1776857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776857/ERR1776857_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776857/S53_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776857/S53_a_16S_R2.fastq.gz	1346187	ftp.sra.ebi.ac.uk/vol1/err/ERR177/007/ERR1776857	S53_a_16S	CICRA	
ERR1776797	SAMEA39940918	ERX1841790	PRJEB18780	1879010	Bacillota bacterium	39140	4754893;5339867	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776797/ERR1776797_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776797/ERR1776797_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776797/S29_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776797/S29_c_16S_R2.fastq.gz	12130579	ftp.sra.ebi.ac.uk/vol1/err/ERR177/007/ERR1776797	S29_c_16S	CICRA	
ERR1776861	SAMEA39997168	ERX1841854	PRJEB18780	1879010	Bacillota bacterium	52919	5638853;6573222	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776861/ERR1776861_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776861/ERR1776861_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776861/S54_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776861/S54_b_16S_R2.fastq.gz	15089819	ftp.sra.ebi.ac.uk/vol1/err/ERR177/001/ERR1776861	S54_b_16S	CICRA	
ERR1776799	SAMEA39882418	ERX1841792	PRJEB18780	1879010	Bacillota bacterium	44432	4745133;5295309	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776799/ERR1776799_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776799/ERR1776799_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776799/S2_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776799/S2_b_16S_R2.fastq.gz	12743640	ftp.sra.ebi.ac.uk/vol1/err/ERR177/009/ERR1776799	S2_b_16S	CICRA	
ERR1776866	SAMEA40002418	ERX1841859	PRJEB18780	1879010	Bacillota bacterium	15830	2169585;2383739	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776866/ERR1776866_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776866/ERR1776866_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776866/S57_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776866/S57_a_16S_R2.fastq.gz	5140369	ftp.sra.ebi.ac.uk/vol1/err/ERR177/006/ERR1776866	S57_a_16S	CICRA	
ERR1776802	SAMEA39943918	ERX1841795	PRJEB18780	1879010	Bacillota bacterium	6870	834747;896362	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776802/ERR1776802_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776802/ERR1776802_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776802/S31_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776802/S31_a_16S_R2.fastq.gz	2253876	ftp.sra.ebi.ac.uk/vol1/err/ERR177/002/ERR1776802	S31_a_16S	CICRA	
ERR1776868	SAMEA40004668	ERX1841861	PRJEB18780	1879010	Bacillota bacterium	23967	2647223;3340697	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776868/ERR1776868_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776868/ERR1776868_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776868/S58_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776868/S58_a_16S_R2.fastq.gz	7514290	ftp.sra.ebi.ac.uk/vol1/err/ERR177/008/ERR1776868	S58_a_16S	CICRA	
ERR1776807	SAMEA39949168	ERX1841800	PRJEB18780	1879010	Bacillota bacterium	13438	1752345;1913997	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776807/ERR1776807_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776807/ERR1776807_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776807/S32_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776807/S32_c_16S_R2.fastq.gz	4114234	ftp.sra.ebi.ac.uk/vol1/err/ERR177/007/ERR1776807	S32_c_16S	CICRA	
ERR1776869	SAMEA40006168	ERX1841862	PRJEB18780	1879010	Bacillota bacterium	47584	4881419;5977429	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776869/ERR1776869_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776869/ERR1776869_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776869/S58_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776869/S58_b_16S_R2.fastq.gz	13522160	ftp.sra.ebi.ac.uk/vol1/err/ERR177/009/ERR1776869	S58_b_16S	CICRA	
ERR1776809	SAMEA39951418	ERX1841802	PRJEB18780	1879010	Bacillota bacterium	109385	10840195;13905694	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776809/ERR1776809_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/009/ERR1776809/ERR1776809_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776809/S33_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776809/S33_b_16S_R2.fastq.gz	31438364	ftp.sra.ebi.ac.uk/vol1/err/ERR177/009/ERR1776809	S33_b_16S	CICRA	
ERR1776873	SAMEA39889918	ERX1841866	PRJEB18780	1879010	Bacillota bacterium	17388	1947524;2128476	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776873/ERR1776873_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776873/ERR1776873_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776873/S5_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776873/S5_b_16S_R2.fastq.gz	5075819	ftp.sra.ebi.ac.uk/vol1/err/ERR177/003/ERR1776873	S5_b_16S	CICRA	
ERR1776823	SAMEA39883168	ERX1841816	PRJEB18780	1879010	Bacillota bacterium	21029	2786556;2954330	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776823/ERR1776823_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776823/ERR1776823_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776823/S3_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776823/S3_a_16S_R2.fastq.gz	6699848	ftp.sra.ebi.ac.uk/vol1/err/ERR177/003/ERR1776823	S3_a_16S	CICRA	
ERR1776876	SAMEA40010668	ERX1841869	PRJEB18780	1879010	Bacillota bacterium	17596	1990592;2260705	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776876/ERR1776876_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776876/ERR1776876_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776876/S60_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776876/S60_b_16S_R2.fastq.gz	5250491	ftp.sra.ebi.ac.uk/vol1/err/ERR177/006/ERR1776876	S60_b_16S	CICRA	
ERR1776826	SAMEA39964918	ERX1841819	PRJEB18780	1879010	Bacillota bacterium	33523	3470584;4046843	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776826/ERR1776826_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776826/ERR1776826_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776826/S40_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776826/S40_b_16S_R2.fastq.gz	9720113	ftp.sra.ebi.ac.uk/vol1/err/ERR177/006/ERR1776826	S40_b_16S	CICRA	
ERR1776878	SAMEA40012168	ERX1841871	PRJEB18780	1879010	Bacillota bacterium	14131	1823562;1874206	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776878/ERR1776878_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776878/ERR1776878_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776878/S61_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776878/S61_a_16S_R2.fastq.gz	4649943	ftp.sra.ebi.ac.uk/vol1/err/ERR177/008/ERR1776878	S61_a_16S	CICRA	
ERR1776830	SAMEA39967918	ERX1841823	PRJEB18780	1879010	Bacillota bacterium	5062	668015;739932	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776830/ERR1776830_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776830/ERR1776830_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776830/S43_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776830/S43_a_16S_R2.fastq.gz	1737589	ftp.sra.ebi.ac.uk/vol1/err/ERR177/000/ERR1776830	S43_a_16S	CICRA	
ERR1776883	SAMEA40017418	ERX1841876	PRJEB18780	1879010	Bacillota bacterium	3016	388011;408113	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776883/ERR1776883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776883/ERR1776883_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776883/S63_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776883/S63_a_16S_R2.fastq.gz	1035933	ftp.sra.ebi.ac.uk/vol1/err/ERR177/003/ERR1776883	S63_a_16S	CICRA	
ERR1776831	SAMEA39969418	ERX1841824	PRJEB18780	1879010	Bacillota bacterium	12178	1434022;1624454	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776831/ERR1776831_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776831/ERR1776831_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776831/S43_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776831/S43_b_16S_R2.fastq.gz	3614248	ftp.sra.ebi.ac.uk/vol1/err/ERR177/001/ERR1776831	S43_b_16S	CICRA	
ERR1776886	SAMEA40020418	ERX1841879	PRJEB18780	1879010	Bacillota bacterium	477	68396;77045	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776886/ERR1776886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776886/ERR1776886_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776886/S64_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776886/S64_a_16S_R2.fastq.gz	240991	ftp.sra.ebi.ac.uk/vol1/err/ERR177/006/ERR1776886	S64_a_16S	CICRA	
ERR1776891	SAMEA40025668	ERX1841884	PRJEB18780	1879010	Bacillota bacterium	27528	3509229;3780313	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776891/ERR1776891_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776891/ERR1776891_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776891/S66_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776891/S66_a_16S_R2.fastq.gz	8947837	ftp.sra.ebi.ac.uk/vol1/err/ERR177/001/ERR1776891	S66_a_16S	CICRA	
ERR1776893	SAMEA40027918	ERX1841886	PRJEB18780	1879010	Bacillota bacterium	121682	13888886;18063791	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776893/ERR1776893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776893/ERR1776893_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776893/S67_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776893/S67_a_16S_R2.fastq.gz	38625748	ftp.sra.ebi.ac.uk/vol1/err/ERR177/003/ERR1776893	S67_a_16S	CICRA	
ERR1776896	SAMEA40031668	ERX1841889	PRJEB18780	1879010	Bacillota bacterium	39326	4527903;4949731	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776896/ERR1776896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776896/ERR1776896_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776896/S68_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776896/S68_b_16S_R2.fastq.gz	11671405	ftp.sra.ebi.ac.uk/vol1/err/ERR177/006/ERR1776896	S68_b_16S	CICRA	
ERR1776901	SAMEA39892918	ERX1841894	PRJEB18780	1879010	Bacillota bacterium	58	7003;7511	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776901/ERR1776901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776901/ERR1776901_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776901/S6_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776901/S6_b_16S_R2.fastq.gz	99634	ftp.sra.ebi.ac.uk/vol1/err/ERR177/001/ERR1776901	S6_b_16S	CICRA	
ERR1776908	SAMEA40041418	ERX1841901	PRJEB18780	1879010	Bacillota bacterium	31027	3718003;3998071	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776908/ERR1776908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/008/ERR1776908/ERR1776908_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776908/S72_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776908/S72_b_16S_R2.fastq.gz	9129254	ftp.sra.ebi.ac.uk/vol1/err/ERR177/008/ERR1776908	S72_b_16S	CICRA	
ERR1776910	SAMEA40043668	ERX1841903	PRJEB18780	1879010	Bacillota bacterium	27270	3255269;3706846	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776910/ERR1776910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776910/ERR1776910_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776910/S73_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776910/S73_b_16S_R2.fastq.gz	8034287	ftp.sra.ebi.ac.uk/vol1/err/ERR177/000/ERR1776910	S73_b_16S	CICRA	
ERR1776912	SAMEA40045168	ERX1841905	PRJEB18780	1879010	Bacillota bacterium	16278	1895186;2159465	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776912/ERR1776912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/002/ERR1776912/ERR1776912_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776912/S74_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776912/S74_b_16S_R2.fastq.gz	4776179	ftp.sra.ebi.ac.uk/vol1/err/ERR177/002/ERR1776912	S74_b_16S	CICRA	
ERR1776833	SAMEA39970918	ERX1841826	PRJEB18780	1879010	Bacillota bacterium	6001	777411;835725	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776833/ERR1776833_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/003/ERR1776833/ERR1776833_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776833/S44_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776833/S44_a_16S_R2.fastq.gz	2029039	ftp.sra.ebi.ac.uk/vol1/err/ERR177/003/ERR1776833	S44_a_16S	CICRA	
ERR1776916	SAMEA40048168	ERX1841909	PRJEB18780	1879010	Bacillota bacterium	12939	1642704;1798396	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776916/ERR1776916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/006/ERR1776916/ERR1776916_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776916/S75_c_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776916/S75_c_16S_R2.fastq.gz	3926541	ftp.sra.ebi.ac.uk/vol1/err/ERR177/006/ERR1776916	S75_c_16S	CICRA	
ERR1776840	SAMEA39977668	ERX1841833	PRJEB18780	1879010	Bacillota bacterium	31932	3694123;3990287	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776840/ERR1776840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776840/ERR1776840_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776840/S46_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776840/S46_b_16S_R2.fastq.gz	9261612	ftp.sra.ebi.ac.uk/vol1/err/ERR177/000/ERR1776840	S46_b_16S	CICRA	
ERR1776917	SAMEA40048918	ERX1841910	PRJEB18780	1879010	Bacillota bacterium	70606	9415936;9926324	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776917/ERR1776917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/007/ERR1776917/ERR1776917_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776917/S76_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776917/S76_a_16S_R2.fastq.gz	22882300	ftp.sra.ebi.ac.uk/vol1/err/ERR177/007/ERR1776917	S76_a_16S	CICRA	
ERR1776841	SAMEA39978418	ERX1841834	PRJEB18780	1879010	Bacillota bacterium	115512	12829136;15597487	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776841/ERR1776841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/001/ERR1776841/ERR1776841_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776841/S47_a_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776841/S47_a_16S_R2.fastq.gz	35899604	ftp.sra.ebi.ac.uk/vol1/err/ERR177/001/ERR1776841	S47_a_16S	CICRA	
ERR1776920	SAMEA40051168	ERX1841913	PRJEB18780	1879010	Bacillota bacterium	66793	7625708;8068279	ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776920/ERR1776920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR177/000/ERR1776920/ERR1776920_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776920/S77_b_16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR177/ERR1776920/S77_b_16S_R2.fastq.gz	19602611	ftp.sra.ebi.ac.uk/vol1/err/ERR177/000/ERR1776920	S77_b_16S	CICRA	
